Running "size_report:before" (size_report) task

~~~~~~~~~~~
Size report
~~~~~~~~~~~

Filename                                                                                                Size          %
3.9custom/dijit/icons/commonIcons.css                                                                  4.4 KiB     0.0%
3.9custom/dijit/themes/claro/images/progressBarAnim.gif                                                4.4 KiB     0.0%
3.9custom/dijit/themes/claro/Menu.css                                                                  4.3 KiB     0.0%
3.9custom/dijit/themes/claro/form/Button.css                                                           4.3 KiB     0.0%
3.9custom/dijit/icons/images/commonIconsObjActEnabled8bit_rtl.png                                      4.3 KiB     0.0%
3.9custom/dojox/resources/explore.php                                                                  4.3 KiB     0.0%
3.9custom/dojox/mobile/themes/windows                                                                  4.3 KiB     0.0%
3.9custom/dojox/rpc/SMDLibrary/google.smd                                                              4.2 KiB     0.0%
3.9custom/esri/images/map/bing-logo-lg.png                                                             4.2 KiB     0.0%
3.9custom/dijit/icons/images/commonIconsObjActEnabled8bit.png                                          4.2 KiB     0.0%
3.9custom/dojox/mobile/themes/holodark/TimePicker.css                                                  4.2 KiB     0.0%
3.9custom/dojox/mobile/themes/holodark/DatePicker.css                                                  4.2 KiB     0.0%
3.9custom/dojox/widget/Portlet/Portlet.css                                                             4.1 KiB     0.0%
3.9custom/dojox/widget/Standby/images/loading.gif                                                      4.1 KiB     0.0%
3.9custom/dojox/image/resources/images/loading.gif                                                     4.1 KiB     0.0%
3.9custom/esri/dijit/images/Directions/loading-32.gif                                                  4.1 KiB     0.0%
3.9custom/dijit/icons/images/editorIconsEnabled_rtl.png                                                4.1 KiB     0.0%
3.9custom/esri/dijit/images/MosaicRule_Query.png                                                       4.1 KiB     0.0%
3.9custom/dojox/mobile/themes/iphone                                                                   4.1 KiB     0.0%
3.9custom/dojox/widget/ColorPicker/ColorPicker.html                                                    4.0 KiB     0.0%
3.9custom/esri/dijit/geoenrichment/themes/common/InfographicsCarousel.css                              4.0 KiB     0.0%
3.9custom/dojox/mobile/themes/holodark                                                                 4.0 KiB     0.0%
3.9custom/dojox/mobile/themes/blackberry/Switch.css                                                    4.0 KiB     0.0%
3.9custom/dojox/mobile/themes/iphone/common.css                                                        4.0 KiB     0.0%
3.9custom/dojox/mobile/themes/holodark/Switch.css                                                      4.0 KiB     0.0%
3.9custom/dojox/mobile/themes/android/Switch.css                                                       4.0 KiB     0.0%
3.9custom/dijit/themes/claro/Dialog.css                                                                3.9 KiB     0.0%
3.9custom/dijit/themes/nihilo/form/Slider.css                                                          3.9 KiB     0.0%
3.9custom/dijit/themes/soria/form/Slider.css                                                           3.9 KiB     0.0%
3.9custom/dijit/icons/images/editorIconsDisabled_rtl.png                                               3.9 KiB     0.0%
3.9custom/dojox/mobile/themes/custom/Switch.css                                                        3.9 KiB     0.0%
3.9custom/dojox/mobile/themes/windows/images/light/check.png                                           3.9 KiB     0.0%
3.9custom/dijit/themes/tundra/form/Slider.css                                                          3.8 KiB     0.0%
3.9custom/dijit/themes/tundra/images                                                                   3.8 KiB     0.0%
3.9custom/dijit/icons/commonIcons_rtl.css                                                              3.8 KiB     0.0%
3.9custom/dojox/editor/plugins/resources/emoticons/emoticonAngel.gif                                   3.8 KiB     0.0%
3.9custom/esri/dijit/images/overview.png                                                               3.8 KiB     0.0%
3.9custom/dojox/mobile/themes/android                                                                  3.8 KiB     0.0%
3.9custom/dojox/mobile/themes/blackberry                                                               3.8 KiB     0.0%
3.9custom/dijit/themes/claro/Tree.less                                                                 3.8 KiB     0.0%
3.9custom/dojox/mobile/themes/custom                                                                   3.8 KiB     0.0%
3.9custom/dojox/mobile/themes/windows/images/check-disabled.png                                        3.7 KiB     0.0%
3.9custom/dojox/mobile/themes/windows/images/radiobtn-disabled.png                                     3.7 KiB     0.0%
3.9custom/dojox/mobile/themes/windows/images/dark/radiobtn.png                                         3.7 KiB     0.0%
3.9custom/dijit/icons/images/editorIconsEnabled.png                                                    3.7 KiB     0.0%
3.9custom/dijit/themes/claro/Tree.css                                                                  3.7 KiB     0.0%
3.9custom/dijit/themes/claro/form/NumberSpinner.css                                                    3.7 KiB     0.0%
3.9custom/esri/dijit/geoenrichment/themes/common/images/loader.gif                                     3.7 KiB     0.0%
3.9custom/dojox/mobile/themes/windows/images/light/radiobtn.png                                        3.6 KiB     0.0%
3.9custom/dojox/layout/resources/FloatingPane.css                                                      3.6 KiB     0.0%
3.9custom/dojox/mobile/themes/android/images/thumb-overlay-large.png                                   3.6 KiB     0.0%
3.9custom/dojox/mobile/themes/iphone/images/thumb-overlay-large.png                                    3.6 KiB     0.0%
3.9custom/dojox/mobile/themes/blackberry/images/thumb-overlay-large.png                                3.6 KiB     0.0%
